사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
이마트24 남산힐튼점,편의점,서울특별시 용산구 소월로2길 5 1층 (후암동),197884.6943,450278.758
이마트24 내방역점,편의점,서울특별시 서초구 서초대로23길 21 105호 (방배동),199231.9782,442910.3873
이마트24 노원에너지점,편의점,서울특별시 노원구 한글비석로 97 노원 에너지제로 주택 103호 (하계동),206364.1831,459589.6177
이마트24 노원역점,편의점,서울특별시 노원구 상계로 64 화랑빌딩 617-가동 1층 11호 (상계동),205430.3568,461479.6133
이마트24 녹번아르체점,편의점,서울특별시 은평구 서오릉로 30 (녹번동 지층2호 상가),193350.2502,455717.3817
이마트24 논현101점,편의점,서울특별시 강남구 선릉로145길 7 1층 (논현동),203371.7036,446566.2237
이마트24 논현개나리점,편의점,서울특별시 강남구 학동로26길 25 지상1층 (논현동),202598.3425,445507.1156
이마트24 논현청학점,편의점,서울특별시 강남구 도산대로 232 씨이동 1층 에이호 (논현동 청학아파트),202778.2084,446451.0901
이마트24 뉴가양8단지점,편의점,서울특별시 강서구 허준로 176 1층 105 106호 (가양동 가양도시개발공사아파트(가양8단지아파트)),187311.2657,451100.6191
이마트24 뉴강남도곡점,편의점,서울특별시 강남구 논현로38길 8 지상1층 (도곡동),203677.3184,442545.4325
이마트24 뉴월곡역점,편의점,서울특별시 성북구 화랑로 77 그린빌딩 1층 (하월곡동),203541.4433,455577.5148
이마트24 대림역점,편의점,서울특별시 구로구 구로중앙로8길 38 1층 (구로동),190534.665,443381.6716
이마트24 대치삼성점,편의점,서울특별시 강남구 삼성로57길 35 지상1층 (대치동),205080.8471,443900.1379
이마트24 대치은마점,편의점,서울특별시 강남구 삼성로58길 39 1층 (대치동),205613.8607,444139.5462
이마트24 도봉구청점,편의점,서울특별시 도봉구 마들로 661 1층 (방학동),203985.1892,462978.5235
이마트24 도산대로점,편의점,서울특별시 강남구 도산대로 309 삼공빌딩 지상1층 (신사동),203039.6565,446683.3132
이마트24 도원래미안점,편의점,서울특별시 용산구 새창로 70 상가동 2층 229호 (도원동 도원동삼성래미안),195981.2034,448450.3074
이마트24 도화현대점,편의점,서울특별시 마포구 새창로 40 2층 (도화동),195869.4282,448777.2926
이마트24 동대문브이티점,편의점,서울특별시 동대문구 장한로28가길 17 101호 (장안동 브이티스타일),206334.6002,452404.112
이마트24 동대문승리점,편의점,서울특별시 중구 퇴계로73길 40 1층 (신당동),201169.9405,451631.037
이마트24 동신병원점,편의점,서울특별시 서대문구 연희로 276 동욱빌딩 1층 (홍은동),194331.3732,453267.7566
이마트24 동신한강타운점,편의점,서울특별시 강서구 강서로 532 상가동 1층 108호 (가양동 동신아파트대아아파트),186092.3564,452221.0086
이마트24 동작사당점,편의점,서울특별시 동작구 동작대로1길 45 1층 (사당동),198055.0697,441673.1156
이마트24 동작상도점,편의점,서울특별시 동작구 상도로37길 30 1층 (상도1동),195518.8462,444321.4229
이마트24 둔촌수진점,편의점,서울특별시 강동구 진황도로 167-7 (둔촌동(1층)),212541.8667,447684.307
이마트24 등촌5단지점,편의점,서울특별시 강서구 공항대로39길 74 1층 101호 (등촌동 등촌5단지주공아파트),186223.7934,450919.8257
이마트24 등촌현대점,편의점,서울특별시 강서구 공항대로45길 24 등촌현대1차아파트 101호 (등촌동 등촌현대1차아파트),187146.1253,450413.6462
이마트24 마곡GMG타워점,편의점,서울특별시 강서구 마곡중앙6로 16 마곡지엠지타워 1층 109호 (마곡동),184816,450938
이마트24 마곡미르웰점,편의점,서울특별시 강서구 강서로 447 1층 115115-1호 (마곡동 외 1필지 미르웰플러스오피스텔 가양1동)),185817,451484
이마트24 마장형제점,편의점,서울특별시 성동구 고산자로26길 15 정평회관 1층 (마장동),203421.4586,452032.2538
이마트24 마포프라디움점,편의점,서울특별시 마포구 모래내로1길 3 103호 (성산동),191448.2156,451347.6556
이마트24 마포프레스티지점,편의점,서울특별시 마포구 대흥로24길 24 마포프레스티지자이 B동 지하2층 108호 (염리동),195243.087,450223.9274
이마트24 망우로이점,편의점,서울특별시 중랑구 용마산로117길 17 1층 (망우동),208712.9388,455324.8581
이마트24 메사빌딩점,편의점,서울특별시 중구 남대문시장10길 2 메사빌딩 16층 (회현동1가),198129.4355,450900.2397
이마트24 면목혜원점,편의점,서울특별시 중랑구 상봉로 69 한솔빌딩 1층 (면목동),208159.4892,454426.8829
이마트24 명동중앙로점,편의점,서울특별시 중구 명동8길 21-7 지하1층 (명동2가),198620.5002,451181.8387
이마트24 명지대길점,편의점,서울특별시 서대문구 명지대3길 42-1 지하1층 2호 (남가좌동),192980.4191,453297.2847
이마트24 목2동점,편의점,서울특별시 양천구 목동중앙본로 57 1층 (목동),188334.4399,448773.3058
이마트24 목동파크자이점,편의점,서울특별시 양천구 목동남로4길 80 상가동 지하3층 B310B311호 (신정동 목동파크자이),188340.0475,445235.9028
이마트24 묵동자이점,편의점,서울특별시 중랑구 숙선옹주로 6-9 101동 1층 125호 (묵동 묵동자이아파트1단지),206808.9147,456949.358
이마트24 문래에이스,편의점,서울특별시 영등포구 선유로13길 25 에이스하이테크시티2 1층 101호 102호 (문래동6가),189849.4103,446314.6819
이마트24 문정래미안점,편의점,서울특별시 송파구 문정로 83 상가동 1층 124호 (문정동 문정래미안아파트),211453.0509,443165.7557
이마트24 문정트라움,편의점,서울특별시 송파구 동남로8길 30-25 대지빌딩 1층 103호 (문정동),211151.9592,442835.764
이마트24 미아성신점,편의점,서울특별시 강북구 덕릉로30길 74 1층 (미아동 준용빌딩),202225.7763,458788.9174
이마트24 미아역점,편의점,서울특별시 강북구 도봉로54길 6 (미아동(도봉로 54길 6)),202267.1107,458302.9055
이마트24 반포가온점,편의점,서울특별시 서초구 사평대로55길 65-11 1층 (반포동),201795.3095,444930.5709
이마트24 반포예일점,편의점,서울특별시 서초구 서초중앙로33길 20 1층 (반포동),200807.2126,444313.1721
이마트24 반포주흥점,편의점,서울특별시 서초구 주흥길 69 1층 (반포동),201612.1568,445178.2577
이마트24 발산현대점,편의점,서울특별시 강서구 남부순환로19길 81 1층 (외발산동),184401.0014,449434.3666
이마트24 방배백석점,편의점,서울특별시 서초구 방배로 83-13 1층 (방배동),199612.2227,442220.3709
이마트24 방배아트점,편의점,서울특별시 서초구 방배로4길 5 1층 (방배동),199966.1491,441779.0661
이마트24 방학역점,편의점,서울특별시 도봉구 도봉로150길 27 1층 102103호 (방학동),203877.5826,462644.9729
이마트24 번동승리점,편의점,서울특별시 강북구 덕릉로 117 1층 (번동),202293.8118,459202.6353
이마트24 보광사랑,편의점,서울특별시 용산구 장문로45길 73 1층 (보광동),199953.7019,447435.72
이마트24 보라매자이점,편의점,서울특별시 동작구 여의대방로22길 121 1층 1124호 (신대방동 보라매자이 더 포레스트),193441.3893,444008.6005
이마트24 불광에비뉴점,편의점,서울특별시 은평구 통일로71길 24-1 1층 (대조동),193496.4777,456706.4216
이마트24 사근초교점,편의점,서울특별시 성동구 사근동11길 12 1층 (사근동),204191.5674,451100.6093
이마트24 사당사계시장점,편의점,서울특별시 동작구 동작대로31길 30 1층 101호 (사당동 형제 팰리스),198239.6703,442985.6969
이마트24 삼성에이스,편의점,서울특별시 강남구 영동대로 640 상가동 지하2층 110호 (삼성동 아이파크삼성),205176.2198,446230.0948
이마트24 상계벽산점,편의점,서울특별시 노원구 한글비석로 396 109동 1층 117118호 (상계동 벽산아파트),206356.0525,462123.0083
이마트24 상도역점,편의점,서울특별시 동작구 상도로 257 1층 (상도동),195245.9182,444681.5026
이마트24 상봉역점,편의점,서울특별시 중랑구 봉화산로30길 99 1층 (상봉동),207473.311,455055.91
이마트24 서교중앙점,편의점,서울특별시 마포구 월드컵북로5길 68 1층 107호 (서교동 광남벨라스2차아파트),192429.0042,450436.0821
이마트24 서대문연희점,편의점,서울특별시 서대문구 연희로4길 5 1층 (연희동),193541.8634,451055.8451
이마트24 서대문증가로점,편의점,서울특별시 서대문구 증가로21길 20-7 1층 (북가좌동 경성빌라),192357.5144,453124.7399
이마트24 서울고속터미널1호점,편의점,서울특별시 서초구 신반포로 194 강남고속버스터미널 1층 2호 (반포동),200554.744,444811.3648
이마트24 서울숲ITCT점,편의점,서울특별시 성동구 성수일로 10 1층 104호 (성수동1가),204249.5567,448802.1427
이마트24 서울시청점,편의점,서울특별시 중구 무교로 6 (을지로1가 1층103호),198119.6553,451578.1858
이마트24 서초동아타워점,편의점,서울특별시 서초구 서운로 138 1층 107-2호 (서초동 서초동아타워),202165.5071,443757.1049
이마트24 서초센터,편의점,서울특별시 서초구 서초대로77길 29 수호빌딩 1층 (서초동),202185.8147,444235.8693
이마트24 서초위브점,편의점,서울특별시 서초구 강남대로39길 5 1층 107-2호 (서초동 서초동두산위브),202814.5474,442662.2687
이마트24 서초점,편의점,서울특별시 서초구 반포대로1길 25 1층 (서초동),200957.1177,442172.5382
이마트24 성내공원점,편의점,서울특별시 강동구 양재대로97길 33 1층 (성내동),211893.294,447687.6314
이마트24 성내수자인,편의점,서울특별시 강동구 성안로3길 13 1층 (성내동),211312.4381,447061.1767
이마트24 성동금호산점,편의점,서울특별시 성동구 금호산길 42 1층 (금호동2가),201653.6288,449971.7973
이마트24 성동대로점,편의점,서울특별시 성동구 왕십리로26길 1 1층 (도선동),202797.6817,451228.8999
이마트24 성동자이점,편의점,서울특별시 성동구 고산자로2길 67 리버자이뷰 1층 1105호 (행당동),203262.2517,450376.4108
이마트24 성북석관점,편의점,서울특별시 성북구 화랑로32길 47 1층 (석관동),204994.3361,456234.763
이마트24 성북장위점,편의점,서울특별시 성북구 장월로 89-1 1층 (장위동),204230.6182,456838.5286
이마트24 성북종암점,편의점,서울특별시 성북구 종암로14길 12 1층 (종암동),203118.4114,454982.3513
이마트24 성북희망점,편의점,서울특별시 성북구 삼선교로18나길 26 (삼선동5가),201200.9456,453950.7399
이마트24 성수IT점,편의점,서울특별시 성동구 광나루로 130 103호 (성수동1가),203887.185,449860.0574
이마트24 성수백영점,편의점,서울특별시 성동구 성수일로 56 1층 101호 (성수동2가 백영성수센터),204390.0758,449237.4454
이마트24 성수삼환,편의점,서울특별시 성동구 아차산로15길 52 삼환디지털벤처타워 1층 (성수동2가),205614.2445,449436.9093
이마트24 성수유원,편의점,서울특별시 성동구 성수일로6길 53 유원지식산업센터 1층 102호 (성수동2가),204862.5578,449111.3712
이마트24 성수한라점,편의점,서울특별시 성동구 성수이로7길 7 1층 103104호 (성수동2가),204749.4011,448614.9106
이마트24 센트럴시티3호점,편의점,서울특별시 서초구 신반포로 176 센트럴시티 132호 (반포동),200250.4478,444683.2205
이마트24 송파BRCM 3호점,편의점,서울특별시 송파구 마천로 14 1층 (방이동),210748.3786,445302.9545
이마트24 송파BRCM 올림픽점,편의점,서울특별시 송파구 위례성대로12길 4 으뜸빌딩 1층 101호 (방이동),210772.9129,445689.7818
이마트24 송파BRCM점,편의점,서울특별시 송파구 가락로 275 1층 101호102호 (방이동),210489.5466,445594.1232
이마트24 송파나현,편의점,서울특별시 송파구 삼학사로13길 4 1층 (삼전동),208471.2332,444572.3399
이마트24 송파라비앙점,편의점,서울특별시 송파구 성내천로24길 1 B동 1층 101호 (마천동),213083.8501,444320.39
이마트24 송파엘노아점,편의점,서울특별시 송파구 가락로21길 14 1층 (송파동),209747.8952,444600.9475
이마트24 송파해누리점,편의점,서울특별시 송파구 송파대로37길 98 1층 101호 (석촌동),208925.1959,444062.3415
이마트24 수락은빛점,편의점,서울특별시 노원구 동일로250길 17 (상계동 은빛3단지아파트상가),204931.3218,464508.9528
이마트24 수유아트리체점,편의점,서울특별시 강북구 한천로 1174 아트리체 1층 106호 (수유동),201282.3676,460651.7729
이마트24 수유청수점,편의점,서울특별시 강북구 인수봉로55길 8 1층 (수유동),201028.5244,459392.4402
이마트24 숙대도서관점,편의점,서울특별시 용산구 청파로43길 70 1층 (청파동3가),196996.7917,449101.1753
이마트24 스타필드코엑스몰 5호점,편의점,서울특별시 강남구 영동대로 513 지하1층 B116호 (삼성동),205130.5917,445590.0968
이마트24 시립대후문점,편의점,서울특별시 동대문구 망우로18다길 37 (휘경동),205316.1577,453709.7639
이마트24 신내우디안,편의점,서울특별시 중랑구 신내역로 165 1층 108호 (신내동 신내 데시앙포레),209931.1728,457446.4796
이마트24 신당솔하임,편의점,서울특별시 중구 퇴계로 448 (신당동 1층),201804.7812,451455.2345
이마트24 신대방행복점,편의점,서울특별시 관악구 신사로 116-1 1층 (신림동),192429.1609,442856.6226
이마트24 신림동양점,편의점,서울특별시 관악구 남부순환로181길 46 1층 (신림동),193799.5064,442715.0492
이마트24 신림드림점,편의점,서울특별시 관악구 남부순환로161가길 45 제102동 제1층 제101호 (신림동 클라우드5차),192526.0916,442496.9341
이마트24 신월경희점,편의점,서울특별시 양천구 남부순환로33길 28 1층 (신월동),184946.0611,448454.9032
이마트24 신월스타점,편의점,서울특별시 양천구 곰달래로5길 64-1 1층 (신월동),185058.5853,448102.6836
이마트24 신정스타점,편의점,서울특별시 양천구 오목로38길 23 지상1층 (신정동),187251.1379,446769.5937
이마트24 쌍림한국점,편의점,서울특별시 중구 마른내로 138 1층 (쌍림동),200219.0782,451350.3362
이마트24 쌍문타운점,편의점,서울특별시 도봉구 노해로48길 113 1층 (쌍문동),202985.0233,460898.4364
이마트24 알(R)광진아너스빌점,편의점,서울특별시 광진구 자양로3길 49 경남아너스빌 1층 (자양동),207348.7756,447473.7156
이마트24 양재매헌점,편의점,서울특별시 서초구 언남12길 1 (양재동),203862.73,441348.675
이마트24 양천목동점,편의점,서울특별시 양천구 목동중앙북로16길 70 지상1층 (목동),188780.5949,448989.1704
이마트24 여의콤비점,편의점,서울특별시 영등포구 63로 32 콤비빌딩 1층 102호 (여의도동),194530.5354,446306.7872
이마트24 역삼 리테일점,편의점,서울특별시 강남구 언주로103길 10 지상1층 (역삼동),203401.7674,444950.4976
이마트24 역삼은성점,편의점,서울특별시 강남구 논현로68길 12 1층 (역삼동),203553.118,443600.8146
이마트24 역삼중앙점,편의점,서울특별시 강남구 논현로85길 70 지상1층 (역삼동),202801.2939,443952.3356
이마트24 역삼휴먼터치빌점,편의점,서울특별시 강남구 논현로 565 지상1층 (역삼동 휴먼터치빌),202918.0343,444919.3449
이마트24 연희빌리지점,편의점,서울특별시 서대문구 연희로31길 30 1층 (연희동),194077.8585,452634.0646
이마트24 영동대로점,편의점,서울특별시 강남구 영동대로 732 지상1층 (청담동),204869.2985,446794.0602
이마트24 영등포어반점,편의점,서울특별시 영등포구 국회대로54길 55 1층 101호 (영등포동2가),192024.7958,446531.908
이마트24 영릉송파가락점,편의점,서울특별시 송파구 오금로34길 6 1층 (가락동),210975.7949,444536.4824
이마트24 오금역점,편의점,서울특별시 송파구 중대로25길 6 오금쉐르빌 1층 101호 (오금동),211278.0846,444569.0059
이마트24 왈도강서캠퍼스점,편의점,서울특별시 강서구 양천로 660 왈도강서캠퍼스 1층 L03호 (염창동),188450.674,449991.9604
이마트24 왕십리도선점,편의점,서울특별시 성동구 무학로8길 42-2 1층 (홍익동),203071.6985,451429.363
이마트24 왕십리벽산점,편의점,서울특별시 성동구 무학로 44 1층 1호 (하왕십리동),202613.3475,451756.1445
이마트24 왕십리신스타점,편의점,서울특별시 성동구 무학봉15가길 7 1층 (하왕십리동),202606.8265,450980.5099
이마트24 용산신창점,편의점,서울특별시 용산구 효창원로 54 1층 (신창동),195966.8812,448159.9577
이마트24 은평선일점,편의점,서울특별시 은평구 갈현로29길 30 (갈현동 1층),192237.1482,457613.4498
이마트24 은평수색빌리지점,편의점,서울특별시 은평구 수색로22가길 9-1 2동 (수색동),190253.2102,453765.3678
이마트24 은평한옥마을점,편의점,서울특별시 은평구 연서로 528 1층 (진관동),193773.1485,459271.0586
이마트24 응암스카이점,편의점,서울특별시 은평구 백련산로4길 10 1층 (응암동),193232.1268,454705.5331
이마트24 응암신사점,편의점,서울특별시 은평구 증산로 467 1층 (신사동),192436.9357,455066.7961
이마트24 이화연대점,편의점,서울특별시 서대문구 성산로 565 1층 (대신동 연세재단Y빌딩),195188.2422,451572.5632
이마트24 장안라보니타점,편의점,서울특별시 동대문구 장한로26가길 81 1층 (장안동),206136.4121,451780.5608
이마트24 장안미소점,편의점,서울특별시 동대문구 장한로10길 25-2 장안동빌딩 1층 (장안동),206020.2002,451408.8414
이마트24 장안쉐르빌점,편의점,서울특별시 동대문구 장한로21길 16 (장안동),206045.8952,451998.9001
이마트24 장안에이스점,편의점,서울특별시 동대문구 한천로 170 1층 (장안동),205919.4223,452644.1369
이마트24 전문건설회관점,편의점,서울특별시 동작구 보라매로5길 15 지하1층 (신대방동),193232.0279,443314.0572
이마트24 종로대학로점,편의점,서울특별시 종로구 대학로11길 23 1층 102호 (명륜4가),199972.8814,453308.6748
이마트24 종로창신점,편의점,서울특별시 종로구 종로50길 29 1층 (창신동),201056.8772,452038.3038
이마트24 종암중앙점,편의점,서울특별시 성북구 월곡로 56-1 1층 (종암동),203408.0205,455006.1423
이마트24 중계불암점,편의점,서울특별시 노원구 중계로16가길 1 101호 (중계동),207116.0962,460981.1049
이마트24 중구소공점,편의점,서울특별시 중구 소공로 100-1 1층 (소공동),198147.018,451275.76
이마트24 중랑장미공원점,편의점,서울특별시 중랑구 동일로169길 44 1층 (묵동),206485.9918,456820.936
이마트24 중랑중화점,편의점,서울특별시 중랑구 동일로123길 73 1층 (중화동),206653.6099,455139.2033
이마트24 중앙점,편의점,서울특별시 강동구 진황도로 156 1층 (둔촌동),212435.5738,447766.0475
이마트24 중화바른점,편의점,서울특별시 중랑구 동일로136나길 37 1층 (중화동),207240.7754,455696.9352
이마트24 중화역점,편의점,서울특별시 중랑구 동일로 799 1층 (중화동),206913.2791,455501.808
이마트24 천호도서관,편의점,서울특별시 강동구 성안로31길 42 꼬뜨도르 1층 (천호동),211809.6662,448756.3405
이마트24 천호베네시티,편의점,서울특별시 강동구 올림픽로 664 101호 (천호동),210970.7571,448713.3167
이마트24 청담리테일점,편의점,서울특별시 강남구 영동대로137길 3 지상1층 102호103호 (청담동),204814.8068,446616.8972
이마트24 청담본점,편의점,서울특별시 강남구 도산대로57길 22 지하1층 (청담동),203617.2662,446984.2574
이마트24 청량리태양점,편의점,서울특별시 동대문구 제기로28길 9 1층 (청량리동),203882.3358,453789.9916
이마트24 충무로2가점,편의점,서울특별시 중구 삼일대로 298 (충무로2가 1~2층),198993.2408,451018.5627
이마트24 충무로앰버서더호텔점,편의점,서울특별시 중구 삼일대로 300-1 1층 (충무로2가),198991.7841,451028.6991
이마트24 코엑스몰 4호점,편의점,서울특별시 강남구 영동대로 513 지하1층 C-109호 (삼성동 코엑스),205130.5917,445590.0968
이마트24 코엑스몰1호점,편의점,서울특별시 강남구 영동대로 513 지하1층 P101호 (삼성동 코엑스 스타필드),205130.5917,445590.0968
이마트24 코엑스몰2호점,편의점,서울특별시 강남구 영동대로 513 지하1층 A105호 (삼성동 코엑스몰),205130.5917,445590.0968
이마트24 포이사거리점,편의점,서울특별시 강남구 개포로 202 1층 105호 (개포동),203909.6038,441776.3028
이마트24 하계타운점,편의점,서울특별시 노원구 공릉로59길 18 103104호 (하계동 삼성씨티빌),206193.7183,459022.8022
이마트24 한강여의도3호점,편의점,,193737.7525,447530.7981
이마트24 한강여의도4호점,편의점,서울특별시 영등포구 여의서로 62 1층 (여의도동),193249.4998,447795.4371
이마트24 한국은행점,편의점,서울특별시 중구 남대문로5길 9 (북창동),198063.009,451052.005
이마트24 항동행정센터점,편의점,서울특별시 구로구 연동로 197 아이온타워3차 107 108(일부)호 (항동),184252.1265,441869.897
이마트24 행당푸르지오점,편의점,서울특별시 성동구 고산자로8길 29 1층 (행당동),203211.4665,450684.8009
이마트24 호반중한점,편의점,서울특별시 광진구 능동로 69 1층 104105(일부)호 (자양동 자양 호반써밋),206046.3925,448365.4413
이마트24 홍은극동점,편의점,서울특별시 서대문구 포방터10길 23 극동아파트 상가동 1층 208209호 (홍은동),195591.5517,455588.3171
이마트24 홍은빌리지점,편의점,서울특별시 서대문구 연희로41가길 34 1층 (홍은동),194111.7162,454302.6152
이마트24 홍은힐스테이트,편의점,서울특별시 서대문구 가좌로4길 36 1층 101호 (홍은동 모던하우스),193317.6889,453706.0584
이마트24 홍제문화공원,편의점,서울특별시 서대문구 세검정로4길 10 1층 (홍제동),195408.7592,454667.7529
이마트24 홍제행복,편의점,서울특별시 서대문구 세검정로 140 지하1층 B06호 (홍제동),195723.5391,454754.8995
이마트24 화곡본동점,편의점,서울특별시 강서구 초록마을로10길 21 1층 (화곡동),186642.0112,448801.6397
이마트24 화곡수아점,편의점,서울특별시 강서구 강서로8길 200 1층 (화곡동),187496.9958,447640.6184
이마트24 화곡점,편의점,서울특별시 강서구 가로공원로 238 1층 101호 (화곡동 1동 길성이엔이),185985.1156,448450.3993
이마트24 효창골프장점,편의점,서울특별시 용산구 효창원로 164 효창골프연습장 비동 1층 (청파동3가),196624.8765,448916.6745
이마트24 휘경베스트점,편의점,서울특별시 동대문구 장안벚꽃로5길 19 상가동 1층 7호 (휘경동 휘경베스트빌현대아파트),206483.5555,453265.197
이마트24 휘경스타점,편의점,서울특별시 동대문구 망우로 14 1층 (휘경동),204799.9182,453927.0483
이마트24(emart24) 신도림푸르지오점,편의점,서울특별시 구로구 경인로 619-3 1층 101호 (신도림동 신도림3차푸르지오아파트),189681.449,444964.8938
이마트24(고대원룸점),편의점,서울특별시 동대문구 제기로4길 14 1층 (제기동),202894.1197,453720.1651
이마트24R 강동리버뷰점,편의점,서울특별시 강동구 올림픽로91길 30 상가동 1층 101102103호 (암사동 힐스테이트 강동 리버뷰),211008.8638,449627.8452
이마트24R 문정역점,편의점,서울특별시 송파구 송파대로20길 4 헤브론빌딩 1층 104호 (문정동),210826.3261,442609.9581
이마트24R 신사카페점,편의점,서울특별시 은평구 갈현로3길 46-26 1층 (신사동),191551.2462,455503.4373
이마트24R 은평우정점,편의점,서울특별시 은평구 통일로 805 1층 (대조동),193228.3759,457060.3515
이마트24R 한양여대스퀘어,편의점,서울특별시 성동구 살곶이길 200 한양여자대학 지1층 (사근동),204117.9658,450608.5193
이마트24R강남역삼점,편의점,서울특별시 강남구 강남대로 428 만이빌딩 지상2층 (역삼동),202292.3527,444285.0715
이마트24R강북419점,편의점,서울특별시 강북구 4.19로 45 1층 (수유동),200760.0935,460502.1939
이마트24R구로신성점,편의점,서울특별시 구로구 시흥대로161길 50 B105호 (구로동 신성미소지움아파트),190788.3052,441923.9975
이마트24R궁동점,편의점,서울특별시 구로구 부일로17길 158-3 (궁동 1층 편의점내),184918.9474,444079.3999
이마트24R꿈의숲아이파크점,편의점,서울특별시 성북구 돌곶이로40길 46 상가5동 34호 (장위동),204225.8328,457424.6755
이마트24R보라매서울대병원점,편의점,서울특별시 동작구 보라매로5길 20 서울특별시보라매병원 1층 (신대방동),193235.494,443510.4208
이마트24R북가좌래미안,편의점,서울특별시 서대문구 수색로 100 3단지 상가2동 2-012-02호 (북가좌동 DMC래미안e편한세상),192028.4159,452265.9522
이마트24R서대문북아현점,편의점,서울특별시 서대문구 북아현로 84 청산빌딩 1층 일부호 (북아현동),195841.6689,451339.0074
이마트24R서울고속터미널5호점,편의점,서울특별시 서초구 신반포로 194 강남고속버스터미널 지하1층 푸드34호 (반포동),200554.744,444811.3648
이마트24R서초오퓨런스점,편의점,서울특별시 서초구 서초대로 254 오퓨런스 지하1층 B103호 (서초동),200781.8099,443312.5674
이마트24R성수낙낙점,편의점,서울특별시 성동구 아차산로17길 49 1층 R104R105호 (성수동2가),205638.6764,449369.7881
이마트24R성수대우,편의점,서울특별시 성동구 동일로 143 1층 127128호 (성수동2가 성수1차 대우아파트),205701.5649,449237.5343
이마트24R신촌역점,편의점,서울특별시 서대문구 신촌로 91 1층 (창천동),194315.8861,450384.5753
이마트24R연세대SK학사점,편의점,서울특별시 서대문구 연세로 50 연세대학교 SK국제학사 지하2층 (신촌동),194584.9592,451381.5855
이마트24R연희프리미엄점,편의점,서울특별시 서대문구 연희로8길 7 1층 101호 (연희동),193801.1881,451480.3998
이마트24R자양한강점,편의점,서울특별시 광진구 능동로3길 54 1층 1-4호 (자양동),205632.8481,448001.4996
이마트24r중곡역점,편의점,서울특별시 광진구 능동로 400 보건복지행정타운 1층 136호 (중곡동),207401.825,451410.235
이마트24R해방촌점,편의점,서울특별시 용산구 신흥로11길 1 1층 (용산동2가),198825.3421,448967.2749
이마트24R홍대기숙사점,편의점,서울특별시 마포구 와우산로 94 홍익대학교 제2기숙사동 지1층 B117호 (상수동),193359.2719,449831.5333
이마트24self 국립항공박물관점,편의점,서울특별시 강서구 하늘길 177 국립항공박물관 3층 (공항동),183007.2201,450515.642
이마트24건대건이점,편의점,서울특별시 광진구 능동로8길 22 1층 (자양동),206148.5753,448228.3197
이마트24경희대원룸점,편의점,서울특별시 동대문구 천장산로7길 62 1층 (이문동),204741.3626,455106.3525
이마트24고대역점,편의점,서울특별시 동대문구 고산자로 560 1층 (제기동),203184.9998,454114.2484
이마트24고대타이거플라자점,편의점,서울특별시 성북구 안암로 145 고려대학교안암캠퍼스 타이거플라자 1층 (안암동5가),202789.6923,454049.5519
이마트24공덕역점,편의점,서울특별시 마포구 마포대로 108-1 (공덕동 1층 이마트24편의점내),195687.1613,449130.6042
이마트24관악신림현대,편의점,서울특별시 관악구 신림로 169 영창빌딩 1층 101호 (신림동),194068.0281,441340.4566
이마트24광진자양점,편의점,서울특별시 광진구 뚝섬로 644 1층 (자양동),207089.3306,447685.6006
이마트24광진코지웰점,편의점,서울특별시 광진구 능동로19길 35 B102호 (화양동 광진 코지웰),206278.9821,449425.1319
이마트24광진프라임점,편의점,서울특별시 광진구 동일로 92-1 1층 (자양동),205558.6771,448728.0568
이마트24광진화양점,편의점,서울특별시 광진구 아차산로25길 77 1층 (화양동),205950.9563,449169.5927
이마트24교대STS점,편의점,서울특별시 서초구 서초대로56길 28 102호 (서초동),201454.4577,443454.2473
이마트24구디H하우스점,편의점,서울특별시 영등포구 시흥대로 595 1층 103호 (대림동 H HOUSE 대림 뉴스테이),191372.3168,442663.7484
이마트24구의르네점,편의점,서울특별시 광진구 광나루로39길 7 1층 101호 (구의동),207799.4244,449232.1498
이마트24구의사거리점,편의점,서울특별시 광진구 자양로 211 1층 101호 (구의동 구의동 홀가하우스),207558.3483,449341.6487
이마트24군자씨지브이(CGV),편의점,서울특별시 광진구 능동로 285 1층 (군자동),206840.2352,450358.7389
이마트24노량진로점,편의점,서울특별시 동작구 노량진로8길 26 지상1층 (노량진동),194335.6989,445596.0636
이마트24능동,편의점,서울특별시 광진구 천호대로122길 33 1층 (능동),207654.1227,449987.361
이마트24대림차이나점,편의점,서울특별시 영등포구 디지털로37길 17 1층 (대림동),190927.5473,443117.0054
이마트24도봉서울가든점,편의점,서울특별시 도봉구 도봉로187길 63 1층 (도봉동),203671.2347,464855.989
이마트24마포성산점,편의점,서울특별시 마포구 성미산로 91 (성산동 1층일부),192649.0781,451002.9814
이마트24마포하이엘점,편의점,서울특별시 마포구 마포대로 173 (공덕동 마포현대하이엘1층105호일부),195900.7094,449728.6292
이마트24망원제일점,편의점,서울특별시 마포구 동교로 63 1층 (망원동),191910.9194,450154.7165
이마트24먹골역점,편의점,서울특별시 중랑구 동일로 907 1층 (묵동),206755.1517,456558.0816
이마트24면목사랑,편의점,서울특별시 중랑구 면목로56길 30 1층 (면목동),207878.2407,453514.2801
이마트24면목행복나눔점,편의점,서울특별시 중랑구 동일로 689 (주)근영 1층 (면목동),206984.7146,454416.2159
이마트24사당역점,편의점,서울특별시 동작구 남부순환로 2045 1층 (사당동),197805.5439,441622.4782
이마트24삼성119,편의점,서울특별시 강남구 봉은사로 478 창우빌딩 지상1층 109호 (삼성동),204598.7272,445594.5722
